ano,trimestre,categoria,tipo,instituicao,indice,reclamacoes_procedentes,reclamacoes_total,total_clientes
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,BANCO TOYOTA DO BRASIL S.A.,,2.0,25.0,139416.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,BANCO TRIANGULO S.A.,,7.0,23.0,1465412.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BANCOOB (conglomerado),,3.0,61.0,2015382.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BANESTES (conglomerado),12.11,16.0,29.0,1320559.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BANIF (conglomerado),,0.0,1.0,484.0
2017,4º,Mais de quatro milhões de clientes,Conglomerado,BANRISUL (conglomerado),25.06,114.0,570.0,4548099.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BARIGUI (conglomerado),,8.0,21.0,32673.0
2017,4º,Mais de quatro milhões de clientes,Conglomerado,BB (conglomerado),24.5,1524.0,7823.0,62181281.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BMG (conglomerado),43.73,164.0,1281.0,3750226.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BMW (conglomerado),,0.0,2.0,17157.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BNP PARIBAS (conglomerado),34.49,100.0,1152.0,2898773.0
2017,4º,Mais de quatro milhões de clientes,Conglomerado,BRADESCO (conglomerado),25.63,2438.0,9578.0,95112012.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BRB (conglomerado),68.04,57.0,286.0,837641.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"BRICKELL S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,2.0,827.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,BTG PACTUAL (conglomerado),,0.0,1.0,92648.0
2017,4º,Mais de quatro milhões de clientes,Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado),33.24,2913.0,11708.0,87613949.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,2.0,41359.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,CCB (conglomerado),,8.0,284.0,326245.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,0.0,3.0,10766.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,CITIBANK (conglomerado),76.09,45.0,304.0,591341.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,CREDIT AGRICOLE (conglomerado),,0.0,1.0,2406.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,CREFISA (conglomerado),9.31,15.0,136.0,1610062.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,DACASA FINANCEIRA (conglomerado),,3.0,13.0,1228252.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,DAYCOVAL (conglomerado),,8.0,368.0,909504.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,6.0,81.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,497.87,20.0,38.0,40171.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,98225.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,GMAC (conglomerado),,4.0,59.0,446956.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,HERVAL - HS (conglomerado),,0.0,2.0,245296.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,HONDA (conglomerado),,2.0,24.0,457201.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,INDUSTRIAL DO BRASIL (conglomerado),,3.0,21.0,56818.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,INDUSVAL (conglomerado),,0.0,1.0,6923.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,INTERMEDIUM (conglomerado),29.94,16.0,427.0,534391.0
2017,4º,Mais de quatro milhões de clientes,Conglomerado,ITAU (conglomerado),15.65,1165.0,7911.0,74422206.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,2.0,168218.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,LECCA (conglomerado),,1.0,5.0,21800.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,MÁXIMA (conglomerado),,0.0,2.0,4669.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,MERCANTIL DO BRASIL (conglomerado),19.37,49.0,336.0,2529108.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,MERCEDES-BENZ (conglomerado),,0.0,3.0,23146.0
2017,4º,Mais de quatro milhões de clientes,Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",5.05,35.0,187.0,6920266.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,MODAL (conglomerado),,1.0,7.0,5368.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,1.0,1.0,523083.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,,0.0,1.0,4239.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,OMNI (conglomerado),,8.0,71.0,3668703.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,ORIGINAL (conglomerado),,3.0,136.0,590019.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,OURINVEST (conglomerado),,0.0,2.0,16940.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,PAN (conglomerado),81.64,237.0,2333.0,2902862.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,PARANÁ BANCO (conglomerado),,11.0,319.0,632966.0
2017,4º,Mais de quatro milhões de clientes,Banco/financeira,"PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",3.01,14.0,107.0,4646956.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,PINE (conglomerado),,0.0,1.0,5423.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,PORTO SEGURO (conglomerado),14.98,21.0,106.0,1401349.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,23.0,150195.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",92.8,65.0,116.0,700427.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,RENDIMENTO (conglomerado),,2.0,10.0,17497.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,RODOBENS (conglomerado),,0.0,5.0,15201.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,SAFRA (conglomerado),71.72,89.0,602.0,1240917.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,3.0,28770.0
2017,4º,Mais de quatro milhões de clientes,Conglomerado,SANTANDER (conglomerado),42.87,1700.0,8700.0,39649999.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,SANTINVEST (conglomerado),,4.0,12.0,13696.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,5.0,160477.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,SICREDI (conglomerado),,0.0,3.0,3225631.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,SINOSSERRA (conglomerado),,1.0,1.0,4524.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,SOCIETE GENERALE (conglomerado),,0.0,1.0,1250.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,7.0,4319.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,SOCOPA (conglomerado),,0.0,3.0,52049.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,SOFISA (conglomerado),170.22,16.0,37.0,93995.0
2017,4º,Menos de quatro milhões de clientes,Banco/financeira,"SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,7.0,52.0,445221.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,VOLKSWAGEN (conglomerado),,3.0,83.0,418638.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,VOLVO (conglomerado),,0.0,4.0,9562.0
2017,4º,Mais de quatro milhões de clientes,Conglomerado,VOTORANTIM (conglomerado),12.5,51.0,592.0,4078779.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,WESTERN UNION (conglomerado),,2.0,5.0,3.0
2017,4º,Menos de quatro milhões de clientes,Conglomerado,YAMAHA MOTOR (conglomerado),,0.0,6.0,118495.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,ABC-BRASIL (conglomerado),,0.0,7.0,15653.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,AGIPLAN (conglomerado),50.22,16.0,133.0,318590.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,178402.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,ALFA (conglomerado),31.2,15.0,71.0,480685.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,ANDBANK (conglomerado),,0.0,2.0,6870.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,119163.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO A.J. RENNER S.A.,,0.0,7.0,108228.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO ARBI S.A.,,1.0,1.0,6047.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.,,0.0,1.0,770.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO BONSUCESSO S.A.,,1.0,74.0,36673.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO CBSS S.A.,,12.0,78.0,1574006.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,,0.0,4.0,27266.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO CSF S.A.,7.87,25.0,135.0,3175885.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DA AMAZONIA S.A.,,0.0,14.0,504862.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DE LAGE LANDEN BRASIL S.A.,,1.0,3.0,44774.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DO ESTADO DE SERGIPE S.A.,19.28,18.0,47.0,933585.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO DO ESTADO DO PARÁ S.A.,,8.0,46.0,659539.0
2017,1º,Mais de quatro milhões de clientes,Banco/financeira,BANCO DO NORDESTE DO BRASIL S.A.,0.5,3.0,44.0,5908110.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO FIBRA S.A.,,1.0,16.0,174487.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO FICSA S.A.,,2.0,4.0,31223.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO FIDIS S/A,,0.0,4.0,4033.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO FORD S.A.,,0.0,1.0,349.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO GUANABARA S.A.,,0.0,2.0,2427.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO IBM S.A.,,0.0,1.0,1166.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO NEON S.A.,,3.0,14.0,38637.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO SEMEAR S.A.,,0.0,7.0,438143.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO TOPÁZIO S.A.,,0.0,4.0,21810.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO TOYOTA DO BRASIL S.A.,,0.0,10.0,136135.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO TRIANGULO S.A.,13.57,17.0,26.0,1252028.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BANCOOB (conglomerado),,4.0,58.0,1770960.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BANESTES (conglomerado),,9.0,19.0,1298766.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BANIF (conglomerado),,0.0,1.0,2583.0
2017,1º,Mais de quatro milhões de clientes,Conglomerado,BANRISUL (conglomerado),13.37,59.0,366.0,4410257.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BARIGUI (conglomerado),,2.0,14.0,32387.0
2017,1º,Mais de quatro milhões de clientes,Conglomerado,BB (conglomerado),25.84,1536.0,9617.0,59432237.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BMG (conglomerado),31.44,107.0,859.0,3402623.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BMW (conglomerado),,0.0,1.0,18428.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BNP PARIBAS (conglomerado),49.42,135.0,1168.0,2731519.0
2017,1º,Mais de quatro milhões de clientes,Conglomerado,BRADESCO (conglomerado),25.82,2379.0,10844.0,92106865.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BRB (conglomerado),52.34,43.0,358.0,821430.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,BTG PACTUAL (conglomerado),,0.0,2.0,40663.0
2017,1º,Mais de quatro milhões de clientes,Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado),24.61,2068.0,10804.0,84016461.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,7518.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,CCB (conglomerado),,11.0,284.0,328050.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,CITIBANK (conglomerado),46.64,61.0,350.0,1307799.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS",,13.0,117.0,1452166.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,DACASA FINANCEIRA (conglomerado),,2.0,15.0,1198038.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,DAYCOVAL (conglomerado),25.93,23.0,551.0,886863.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,DEUTSCHE (conglomerado),,0.0,1.0,4043.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,,11.0,25.0,24896.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,FATOR (conglomerado),,0.0,1.0,10677.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,5.0,98684.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,FINAXIS (conglomerado),,0.0,1.0,3710.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,GMAC (conglomerado),,4.0,59.0,497344.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,GRUPO ZEMA (conglomerado),,0.0,1.0,135955.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,HERVAL - HS (conglomerado),,1.0,3.0,235565.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,HONDA (conglomerado),,2.0,24.0,453144.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,INDUSTRIAL DO BRASIL (conglomerado),,2.0,12.0,56726.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,INDUSVAL (conglomerado),,0.0,2.0,6911.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,INTERMEDIUM (conglomerado),,10.0,210.0,330435.0
2017,1º,Mais de quatro milhões de clientes,Conglomerado,ITAU (conglomerado),18.66,1279.0,9275.0,68531765.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,LECCA (conglomerado),,0.0,3.0,22383.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,MERCANTIL DO BRASIL (conglomerado),22.31,51.0,373.0,2285143.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,MERCEDES-BENZ (conglomerado),,0.0,4.0,26987.0
2017,1º,Mais de quatro milhões de clientes,Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",1.23,8.0,62.0,6451982.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,MODAL (conglomerado),,0.0,4.0,5170.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,0.0,1.0,482371.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,OMNI (conglomerado),,6.0,88.0,3183466.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,ORIGINAL (conglomerado),,0.0,117.0,373893.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,OURINVEST (conglomerado),,1.0,1.0,16543.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,PAN (conglomerado),104.5,316.0,2017.0,3023698.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,PARANÁ BANCO (conglomerado),90.16,57.0,306.0,632181.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,0.0,1.0,911.0
2017,1º,Mais de quatro milhões de clientes,Conglomerado,PERNAMBUCANAS (conglomerado),0.91,4.0,45.0,4374493.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,PINE (conglomerado),,0.0,1.0,3954.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,PORTO SEGURO (conglomerado),35.15,43.0,119.0,1223017.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,3.0,25.0,136246.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,RENDIMENTO (conglomerado),,0.0,9.0,17439.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,RODOBENS (conglomerado),,0.0,5.0,16847.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,SAFRA (conglomerado),107.1,104.0,614.0,971010.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,7.0,27995.0
2017,1º,Mais de quatro milhões de clientes,Conglomerado,SANTANDER (conglomerado),21.87,821.0,6206.0,37527740.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,SANTINVEST (conglomerado),,4.0,11.0,11575.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,14.0,289468.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,SCANIA (conglomerado),,0.0,2.0,3866.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,2.0,42826.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,SICREDI (conglomerado),,0.0,1.0,2809169.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,SOCIETE GENERALE (conglomerado),,3.0,25.0,1593953.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,1638.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,SOCOPA (conglomerado),,0.0,2.0,24946.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,SOFISA (conglomerado),,0.0,8.0,61599.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,4.0,25.0,336140.0
2017,1º,Menos de quatro milhões de clientes,Banco/financeira,"VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,1.0,2.0,279160.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,VOLKSWAGEN (conglomerado),,2.0,53.0,494593.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,VOLVO (conglomerado),,0.0,1.0,10259.0
2017,1º,Mais de quatro milhões de clientes,Conglomerado,VOTORANTIM (conglomerado),7.78,32.0,562.0,4109589.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,WESTERN UNION (conglomerado),,1.0,5.0,3.0
2017,1º,Menos de quatro milhões de clientes,Conglomerado,YAMAHA MOTOR (conglomerado),,0.0,14.0,105588.0
2018,1º,Menos de quatro milhões de clientes,Conglomerado,ABC-BRASIL (conglomerado),,0.0,3.0,15734.0
2018,1º,Menos de quatro milhões de clientes,Conglomerado,AGIPLAN (conglomerado),,7.0,309.0,535631.0
2018,1º,Menos de quatro milhões de clientes,Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,2.0,213303.0
2018,1º,Menos de quatro milhões de clientes,Conglomerado,ALFA (conglomerado),,14.0,53.0,433039.0
2018,1º,Menos de quatro milhões de clientes,Conglomerado,ANDBANK (conglomerado),,0.0,3.0,7184.0
2018,1º,Menos de quatro milhões de clientes,Banco/financeira,"AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,2.0,7.0,261085.0
2018,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO A.J. RENNER S.A.,,1.0,12.0,112932.0
2018,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.,,0.0,1.0,786.0
2018,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO CBSS S.A.,18.82,16.0,127.0,849816.0
2018,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,,0.0,2.0,27509.0
2018,1º,Menos de quatro milhões de clientes,Banco/financeira,BANCO CSF S.A.,9.68,38.0,217.0,3924426.0
