ano,trimestre,instituicao,irregularidade,reclamacoes_procedentes,reclamacoes_total
2023,1º,BANRISUL (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",0.0,9.0
2023,1º,BANRISUL (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",0.0,2.0
2023,1º,BANRISUL (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,1.0,1.0
2023,1º,BANRISUL (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta-salário ou não cumprimento das regras aplicáveis,0.0,1.0
2023,1º,BANRISUL (conglomerado),Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ,2.0,2.0
2023,1º,BANRISUL (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,0.0,6.0
2023,1º,BANRISUL (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,0.0,1.0
2023,1º,BANRISUL (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",0.0,2.0
2023,1º,BANRISUL (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",3.0,11.0
2023,1º,BANRISUL (conglomerado),Outras irregularidades relacionadas a cheques,0.0,1.0
2023,1º,BANRISUL (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,0.0,1.0
2023,1º,BANRISUL (conglomerado),Pix  - chaves,0.0,3.0
2023,1º,BANRISUL (conglomerado),Pix - diversos,0.0,3.0
2023,1º,BANRISUL (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução,2.0,8.0
2023,1º,BANRISUL (conglomerado),Pix - iniciação,1.0,5.0
2023,1º,BANRISUL (conglomerado),Pix - liquidação,0.0,1.0
2023,1º,BANRISUL (conglomerado),Prestação de serviço de forma irregular em conta-salário,0.0,16.0
2023,1º,BANRISUL (conglomerado),Reclamações relacionadas a assuntos diversos,0.0,5.0
2023,1º,BANRISUL (conglomerado),Recusa de produtos ou serviços,0.0,7.0
2023,1º,BANRISUL (conglomerado),Renegociação de dívida (exceto cartão de crédito),0.0,14.0
2023,1º,BANRISUL (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,0.0,3.0
2023,1º,BANRISUL (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,2.0,12.0
2023,1º,BANRISUL (conglomerado),Restrições cadastrais,0.0,3.0
2023,1º,BANRISUL (conglomerado),"Transações não reconhecidas pelo titular da conta, realizadas por terceiros (invasão de conta) em instituições financeiras",1.0,4.0
2023,1º,BANRISUL (conglomerado),Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado,0.0,1.0
2023,1º,BARIGUI (conglomerado),Ausência de título adequado relativo a cartão de crédito consignado,0.0,1.0
2023,1º,BARIGUI (conglomerado),Dificuldade na liberação ou substituição de bem,0.0,1.0
2023,1º,BARIGUI (conglomerado),Golpe,0.0,2.0
2023,1º,BARIGUI (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,1.0,2.0
2023,1º,BARIGUI (conglomerado),Irregularidades no processo de encerramento de conta de pagamento,0.0,1.0
2023,1º,BARIGUI (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,2.0,4.0
2023,1º,BARIGUI (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,2.0,6.0
2023,1º,BARIGUI (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,1.0,2.0
2023,1º,BARIGUI (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",0.0,1.0
2023,1º,BARIGUI (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),1.0,1.0
2023,1º,BARIGUI (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),1.0,1.0
2023,1º,BARIGUI (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),0.0,1.0
2023,1º,BARIGUI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",1.0,2.0
2023,1º,BARIGUI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito",1.0,3.0
2023,1º,BARIGUI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",1.0,1.0
2023,1º,BARIGUI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",0.0,1.0
2023,1º,BARIGUI (conglomerado),Limites de transação,4.0,6.0
2023,1º,BARIGUI (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",0.0,1.0
2023,1º,BARIGUI (conglomerado),Pix  - chaves,0.0,1.0
2023,1º,BARIGUI (conglomerado),Pix - Bloqueio ou devolução de valores,1.0,2.0
2023,1º,BARIGUI (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução,1.0,1.0
2023,1º,BARIGUI (conglomerado),Pix - outros,0.0,1.0
2023,1º,BARIGUI (conglomerado),Renegociação de dívida (exceto cartão de crédito),0.0,2.0
2023,1º,BARIGUI (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,0.0,3.0
2023,1º,BARIGUI (conglomerado),Restrição à realização de portabilidade de operações de crédito (exceto crédito consignado e financiamento imobiliário) relativas a pessoas naturais,0.0,2.0
2023,1º,BARIGUI (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,2.0,7.0
2023,1º,BARIGUI (conglomerado),"Terminais eletrônicos, internet e aplicativos",0.0,2.0
2023,1º,BB (conglomerado),"Abertura de conta de depósito com documentação ausente, insuficiente ou falsa",62.0,74.0
2023,1º,BB (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa,7.0,8.0
2023,1º,BB (conglomerado),Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento,0.0,5.0
2023,1º,BB (conglomerado),Ausência de título adequado relativo a cartão de crédito,75.0,76.0
2023,1º,BB (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix,15.0,108.0
2023,1º,BB (conglomerado),Cancelamento de contrato a pedido do cliente não atendido por instituição financeira,3.0,23.0
2023,1º,BB (conglomerado),Cartões de débito,0.0,9.0
2023,1º,BB (conglomerado),Cobrança irregular de tarifa em operação de crédito,0.0,4.0
2023,1º,BB (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,15.0,79.0
2023,1º,BB (conglomerado),Cobrança irregular de tarifa relacionada ao cartão de crédito,6.0,25.0
2023,1º,BB (conglomerado),Cobranças diversas,0.0,18.0
2023,1º,BB (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,7.0,21.0
2023,1º,BB (conglomerado),Concessão de crédito consignado sem a formalização do título adequado,8.0,18.0
2023,1º,BB (conglomerado),Crédito consignado,0.0,1.0
2023,1º,BB (conglomerado),Descumprimento contratual,0.0,2.0
2023,1º,BB (conglomerado),Descumprimento de ordem judicial,0.0,84.0
2023,1º,BB (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,0.0,15.0
2023,1º,BB (conglomerado),Descumprimento do horário de funcionamento das instituições financeiras,1.0,3.0
2023,1º,BB (conglomerado),Descumprimento dos prazos para saques em espécie,0.0,1.0
2023,1º,BB (conglomerado),"Débito em conta de pagamento pré-paga não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",0.0,1.0
2023,1º,BB (conglomerado),"Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",15.0,105.0
2023,1º,BB (conglomerado),"Débito em conta-salário não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",3.0,86.0
2023,1º,BB (conglomerado),Dificuldade na liberação ou substituição de bem,0.0,1.0
2023,1º,BB (conglomerado),Dificuldade para efetuar resgate antecipado de aplicação,0.0,6.0
2023,1º,BB (conglomerado),Encaminhamento de instrumentos de pagamento não solicitados,1.0,5.0
2023,1º,BB (conglomerado),Falta de transparência na redação de documentos,0.0,2.0
2023,1º,BB (conglomerado),Golpe,0.0,7.0
2023,1º,BB (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),4.0,23.0
2023,1º,BB (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,2.0,150.0
2023,1º,BB (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,32.0
2023,1º,BB (conglomerado),Insatisfação com o atendimento prestado por agências,0.0,67.0
2023,1º,BB (conglomerado),Irregularidades envolvendo a abertura de conta-salário,1.0,5.0
2023,1º,BB (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,7.0,46.0
2023,1º,BB (conglomerado),Irregularidades no processo de encerramento de conta de pagamento,0.0,2.0
2023,1º,BB (conglomerado),Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário),2.0,6.0
2023,1º,BB (conglomerado),Irregularidades relacionadas a cédulas ou moedas,1.0,2.0
2023,1º,BB (conglomerado),Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de instituições financeiras,0.0,15.0
2023,1º,BB (conglomerado),Irregularidades relacionadas a operações no mercado de câmbio,2.0,17.0
2023,1º,BB (conglomerado),Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF),0.0,5.0
2023,1º,BB (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,0.0,9.0
2023,1º,BB (conglomerado),Irregularidades relacionadas ao atendimento da Ouvidoria,0.0,3.0
2023,1º,BB (conglomerado),Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito,0.0,1.0
2023,1º,BB (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,1.0,5.0
2023,1º,BB (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,4.0,14.0
2023,1º,BB (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,2.0,22.0
2023,1º,BB (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",3.0,75.0
2023,1º,BB (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),0.0,3.0
2023,1º,BB (conglomerado),"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito",0.0,12.0
2023,1º,BB (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),2.0,122.0
2023,1º,BB (conglomerado),Irregularidades relacionadas à devolução de cheques,0.0,4.0
2023,1º,BB (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),1.0,9.0
2023,1º,BB (conglomerado),Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito,0.0,34.0
2023,1º,BB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM",22.0,50.0
2023,1º,BB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",16.0,51.0
2023,1º,BB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",100.0,266.0
2023,1º,BB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito",35.0,71.0
2023,1º,BB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",27.0,57.0
2023,1º,BB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",12.0,47.0
2023,1º,BB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",14.0,74.0
2023,1º,BB (conglomerado),"Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços",0.0,8.0
2023,1º,BB (conglomerado),Juros e preços,0.0,21.0
2023,1º,BB (conglomerado),Liberação de recursos em financiamento imobiliário,0.0,2.0
2023,1º,BB (conglomerado),Limites de transação,11.0,96.0
2023,1º,BB (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,10.0,47.0
2023,1º,BB (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta-salário ou não cumprimento das regras aplicáveis,3.0,10.0
2023,1º,BB (conglomerado),Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ,19.0,33.0
2023,1º,BB (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,2.0,19.0
2023,1º,BB (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,13.0,22.0
2023,1º,BB (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",3.0,25.0
2023,1º,BB (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",20.0,283.0
2023,1º,BB (conglomerado),Outras irregularidades ,0.0,3.0
2023,1º,BB (conglomerado),Outras irregularidades relacionadas a cheques,0.0,4.0
2023,1º,BB (conglomerado),Outras irregularidades relacionadas a tarifas,2.0,2.0
2023,1º,BB (conglomerado),Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural,1.0,9.0
2023,1º,BB (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,0.0,23.0
2023,1º,BB (conglomerado),Pix  - chaves,0.0,13.0
2023,1º,BB (conglomerado),Pix - Bloqueio ou devolução de valores,2.0,17.0
2023,1º,BB (conglomerado),Pix - diversos,0.0,5.0
2023,1º,BB (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução,6.0,104.0
2023,1º,BB (conglomerado),Pix - iniciação,9.0,17.0
2023,1º,BB (conglomerado),Pix - liquidação,0.0,7.0
2023,1º,BB (conglomerado),Pix - outros,0.0,2.0
2023,1º,BB (conglomerado),Pix - Saque e Pix - Troco,0.0,1.0
